Id,SalePrice
2059,105542.12997341789
2092,224222.83400113886
2516,227914.45390607842
150,94924.7626708819
1656,131177.2239382188
83,95298.898149724
2411,191766.88309614192
795,84213.43902222691
2312,212354.26427774306
2917,100471.98900374754
1624,171668.53455502275
2215,277881.34774646023
1211,145820.60204613412
1485,169969.5613058851
1024,192898.91815073957
570,201879.29188525025
2874,148749.15072376165
700,146039.87478626467
2756,209849.61609749054
2022,168922.75619931254
583,219955.26927418218
2392,366219.4273272436
2424,178951.16972967586
212,99313.78262536354
736,125413.88103252188
1610,174882.12643898325
890,127924.39935943778
467,184777.36721486202
578,190537.2075243491
1747,195439.52976904405
1149,153122.54429382936
2758,255425.90817172124
857,148029.43619130383
2219,255335.61934065417
733,89894.42621687849
2909,116203.63393919141
1798,259045.348250629
235,125587.06160455228
2366,129288.37690950968
1027,132888.0834971259
1195,149108.68354675098
1303,50333.478853657434
148,188713.12598852965
608,166363.913154644
2515,209778.26533175434
821,278697.70443298726
2500,260874.30103417742
745,106236.30004630562
741,129698.67073357443
1611,134376.46028093804
2532,132143.77305753075
1081,238611.0961395988
1692,411925.690743136
2520,187290.96953961477
276,126003.34216863956
1992,123072.46818381688
663,42871.78368101429
418,104891.96172735613
1733,205963.51151837126
2359,147648.82434374024
253,189983.22069584084
1518,198069.1150611143
2035,148669.20270352624
2919,70804.65210392604
1540,234671.43292227288
2120,149804.18413612866
1674,175259.50872331965
256,143183.23781345892
2361,112027.39164436804
978,73784.67333175686
2280,127154.52980828096
2095,225840.03810970276
1709,332468.3347512552
2801,237331.58740281925
1246,118717.0635328282
2373,93517.25093473835
1055,310699.2590793051
2017,132255.30396376576
1099,302449.1478575261
1344,77483.89791036781
835,207180.1668219032
1117,226988.38503058325
2043,96343.24401106112
2085,117942.29425728289
410,149064.3655558019
2650,91613.2662823663
2867,171595.15800447654
1668,108266.12914994852
1161,162434.72465673558
2122,185482.48327505053
2539,155054.28240325523
1047,138079.9213177886
1445,142835.24349512818
541,122454.92289571448
569,224435.79099602296
1276,133170.3115237189
918,154571.58727564348
326,177055.7153612861
1936,130514.62799659539
895,107003.04906223848
257,147892.56052637473
1241,164422.90411743114
1545,117774.9533583291
1189,177587.19021295226
270,139476.18469367042
2066,193548.84601051154
693,109748.33186101342
1259,156027.4700221533
2916,163190.59973297804
2321,309050.6024416522
1977,89235.98300155699
1895,137518.8088996602
1240,169153.94781093823
85,144368.95785258128
1823,126049.22063111047
825,282089.9011565168
110,235138.96546104556
697,124476.09630164651
2297,107755.62835001948
1231,137837.26545991984
1355,131103.10313409675
968,318817.8138547196
584,227973.3578042432
1315,135691.5896201508
1606,149653.57186389895
206,105203.39859393994
1685,362165.7995992339
2016,134538.24109275482
869,198490.16424102618
2135,117540.99390257496
2346,188749.2269941458
2430,237351.95052814035
2198,87555.50819695661
2652,129099.88047285193
27,121144.7079399374
241,165760.4123470002
906,136039.24209945148
1506,118611.32557268158
2098,356488.6167612467
1435,231647.43070382456
2213,160237.6135671903
1274,133535.8944154991
743,15705.406158362603
1737,201664.45614669932
2797,265685.36614341306
2185,62840.45637770888
58,169136.4910767861
830,206912.42636178114
808,112496.44527359249
680,146327.27700928436
1153,91469.82578756593
1291,150651.508431944
1818,153198.69499791635
2161,195261.34888224848
1883,128514.77175406364
350,329261.40180083836
2473,141865.61790779134
295,185175.01739393987
293,179813.43687905147
859,130490.47598851216
288,56840.23633067183
1578,158816.67810567928
102,195699.52615318392
2831,134981.47565075662
1030,147224.52913150244
2551,144788.5213214918
1286,161615.48314844532
958,319356.1960237687
776,127653.41486040113
72,249251.96218412046
2263,273144.2758302065
1866,152767.46898943494
2876,69739.56820348308
2146,231225.7590060414
103,180212.11489005855
1500,134050.1998501913
492,187860.90931251098
167,152634.8706638095
2597,118554.68532883344
2685,117031.86087976678
1035,158326.4514835372
1220,76021.40299771847
2602,158334.71737572475
2159,215187.0084034261
695,133544.25136043152
1109,273714.6314273771
640,185751.29053169384
1652,148824.26162158776
2090,134144.76664954764
1188,176771.93469734697
2345,235450.02988960035
1059,384597.06091983046
2751,237875.68194125433
128,193040.25318897335
1523,183566.41201977193
2925,173901.49041839695
2145,285530.9240444521
1121,227331.01903912768
566,241968.99742470848
565,261322.22315520787
1331,138868.61573897657
2928,112339.68521569535
156,141685.7750055397
797,140171.77294038294
327,87371.03257834101
2859,138605.48171099575
1453,110221.54703411317
1762,343096.8453632409
1868,208372.54288578
1760,180530.60226267012
1113,237484.7121195893
1812,197748.31466064774
117,156059.6143655966
1142,209513.88249108742
2342,397294.8409729138
927,154853.0345635463
2478,185576.6154431227
655,83831.30004929472
2064,125718.78061104279
369,288067.57874727575
2239,128154.20620568469
2732,223633.1504655734
1653,166006.82370860214
959,225566.16699857885
2395,353036.3605570353
1412,98624.3935330117
271,248971.6532302881
1484,149235.25960482287
1497,165248.8511169764
552,147012.31870168244
2,125877.86729441074
1855,297122.4829985256
4,261738.09115814138
2292,158167.02611578032
134,137857.20798566012
646,98924.4056384613
42,314674.3826405413
532,223610.62269126502
713,98239.43781353677
2561,137331.7054999088
2360,133018.45515684932
1333,119379.8088841544
1407,205576.16408473032
2892,300403.16368954023
574,209783.78905508437
1227,193552.8321875479
2591,207833.9080225022
1476,216104.78145008817
1125,266041.12266723154
1446,144205.2261058081
408,123209.008575403
1101,298648.5551585273
2251,214776.58743733008
373,184377.5434320162
2554,135648.68474548456
2382,270716.1188846162
1985,89368.84647226123
519,249185.02534232562
1093,192068.06390041264
864,242038.96331982536
2889,149497.9751878662
2308,194495.75548742546
986,161647.9895698232
1302,148510.56095843788
585,155082.77256080345
2708,138113.18071540463
147,132700.11595697427
1441,222526.43899594957
383,203217.61655951326
285,157369.22258233288
181,107242.94081745319
358,195081.07706819868
780,168090.32940266473
258,188171.62246993836
1865,228256.14504761068
692,105264.75664490387
2902,325889.30941407534
508,253617.99847409228
2638,139562.78420796234
36,148374.87677483395
611,178100.77491736066
2281,164699.8489522699
1678,119774.15155459584
1696,418722.10730176617
1557,63506.99260688467
2180,170620.43193347403
1726,241383.63071056711
951,140248.5359531485
267,223724.7170754307
2706,134541.22336332966
2221,257566.14866546777
1357,153440.78664781395
2901,301646.9289775791
347,164689.77070843757
2164,192558.11586580824
1586,311451.32388415065
360,153889.19742337515
1769,264394.1815598714
2617,190910.52193322446
1879,132597.3286488866
991,219707.43817917345
1535,125346.8508865057
1191,136817.46300199663
1579,230041.97141809366
1882,-51671.09118041454
1510,142065.03364093608
2196,150739.95453556432
1845,181146.37104739493
2336,381727.2276457354
942,89040.8314218267
861,123301.93574221974
2555,124329.25250289806
1392,172252.38301349894
2099,264160.47408697254
1543,117060.09788244742
948,269207.281611499
1239,179775.4458808238
22,200230.6538771732
2796,235350.52827174676
2747,184824.60459660538
92,290278.94870624534
210,165790.9288441424
1858,201639.38771123963
2228,141588.0353576672
447,252039.87166826398
827,250125.82445860954
1649,231035.9675956525
682,139934.82812462535
2698,113668.39234891348
494,160738.21785394978
214,78435.47493998181
2441,230257.5511539334
2679,118579.2722274027
1336,132540.77039603627
465,183607.77786139175
1524,153472.17856106334
2543,116868.67778149682
631,144168.01289026704
2452,328297.8028730592
228,175502.46623101181
126,176884.3236600192
1092,245194.7232620756
1122,219446.11169717935
932,231280.84709320366
1980,62977.47446021289
2171,126924.06045643851
551,165995.6873650718
2768,175013.5218963167
2056,113061.32017164369
1159,348985.0569054937
2645,124367.44128520816
1174,170895.21848384006
2266,211085.67371405527
2462,342941.4337250347
1219,141316.00126132026
2922,182843.22548731708
118,155337.29639738533
474,170751.73865552654
2576,148478.57766488634
872,277929.8712247939
1077,224917.9696050754
1536,157868.4441073754
1150,125716.57534865203
2341,341817.70097845595
1931,154243.2913867084
2785,144421.32350499305
2538,121782.28603420082
597,205646.54054364824
464,205151.1602394095
233,228365.0692267866
2169,138142.46126700155
2123,180346.34831049162
1867,178024.4104307717
137,266398.02206578484
515,246238.4447309507
933,98180.7308792598
2784,158631.87716424104
972,164755.9875467302
599,175887.8843677636
2614,124254.28425350979
2582,152341.502171781
1409,174616.01870240548
175,107246.17818869313
352,235245.0510751722
976,95860.46821441299
2134,195057.84555265467
984,107096.52574233044
2396,343482.0108955251
1673,130637.35450227928
404,119039.70762824586
607,183310.87427731956
814,162537.18069286234
868,188412.77469863574
2271,198770.9103520625
1633,242912.83313939458
337,166771.99664424048
2765,186655.34750394995
1746,243339.8424536616
368,342484.48149510496
2806,207361.58295341348
1662,187605.1069782319
1234,221409.79217712214
1373,124548.02416566972
1672,110914.0144445864
1939,128543.53444912663
