Id,SalePrice
923,146350.0
500,320750.0
1408,181000.0
331,85875.0
170,121600.0
2192,132602.0
2571,205000.0
2314,179625.0
2647,99475.0
422,379509.75
2457,306369.25
1838,187887.5
2805,175631.25
1645,159750.0
1711,299750.0
2825,218237.5
322,310312.75
2103,229450.0
342,130100.0
600,187875.0
488,175785.0
1725,291737.5
2246,292750.0
2847,134125.0
806,203750.0
530,234375.0
963,179125.0
2678,136000.0
171,130475.0
2401,391365.75
805,222125.0
2259,171500.0
1748,175525.0
1361,130125.0
1677,108750.0
1406,151250.0
2322,192304.25
688,156750.0
143,136850.0
804,201070.0
1214,223475.0
2828,134250.0
1999,136225.0
2467,239718.75
2665,135812.5
1538,174250.0
398,116500.0
2822,139875.0
2157,138375.0
1856,187250.0
1269,116727.0
2570,126225.0
2320,197875.0
1517,134083.5
2304,127497.75
1312,117875.0
2012,137725.0
506,242387.5
2865,155750.0
2367,100350.0
554,125625.0
238,136375.0
1954,129862.5
2488,116750.0
2291,81225.0
1969,117525.0
2725,130125.0
1482,145912.5
2763,200625.0
503,318875.0
1584,271125.0
1531,171875.0
2210,156325.0
459,324479.25
556,136062.5
1347,158725.0
1290,101475.0
1388,121525.0
1571,247750.0
2754,188482.75
765,169562.5
2494,136712.5
2870,183031.25
7,251250.0
1114,274730.5
2418,200035.5
291,127988.25
18,434381.25
39,426514.75
1001,263625.0
2442,200375.0
616,136000.0
2680,71525.0
1414,120850.0
289,139500.0
40,263800.0
860,125477.0
409,136200.0
673,121352.0
2427,201495.0
2036,146750.0
2564,139937.5
642,135800.0
1008,262000.0
1908,140975.0
2519,203247.5
1369,122087.5
2855,145550.0
712,119425.0
1943,116500.0
1958,138262.5
107,177500.0
2295,162625.0
704,101625.0
676,161375.0
259,206625.0
93,280000.0
106,214625.0
2315,188725.0
1050,133225.0
1095,170360.0
2709,132500.0
758,119362.5
1496,162237.5
2370,112350.0
2458,233250.0
2733,136950.0
161,230000.0
726,121375.0
845,222000.0
947,230700.0
2232,83875.0
2563,131875.0
2299,147500.0
211,104225.0
605,146400.0
1478,183500.0
2247,292750.0
2274,276676.0
2869,203825.0
967,195587.5
2656,128000.0
667,156325.0
1042,108500.0
2023,215375.0
2447,320750.0
2055,141125.0
2275,266922.5
2204,153412.5
1563,292750.0
483,119750.0
796,130800.0
1526,155750.0
2042,111250.0
442,332725.0
1693,314559.0
1468,223100.0
1430,197500.0
2605,115625.0
1529,139125.0
335,155375.0
1287,116875.0
31,95600.0
1785,286725.75
82,186500.0
2620,133250.0
252,199525.0
721,90050.0
2165,176255.25
2316,180250.0
775,144375.0
1558,63132.75
17,158625.0
1022,193225.0
925,140000.0
438,280550.0
1270,146000.0
1272,132500.0
215,129750.0
266,204475.0
2402,315625.0
1250,131875.0
1984,132375.0
1279,121250.0
377,217500.0
1252,100526.0
2156,212350.0
499,354000.0
1374,139162.5
2898,188600.0
401,116687.5
2721,151375.0
2078,210875.0
2589,138500.0
1946,221252.5
1334,133750.0
2781,217474.75
431,387044.5
576,203247.5
1474,209612.5
2254,138050.0
2155,238500.0
885,114075.0
643,138975.0
1944,120750.0
480,182072.5
2845,133200.0
2387,298809.0
2407,184360.0
2527,195000.0
2514,154477.5
629,152281.25
80,155087.5
1876,139450.0
1546,129250.0
2518,215500.0
2347,215750.0
783,230691.0
1322,95197.25
194,115225.0
1770,318875.0
2143,186325.0
1229,202250.0
511,275500.0
46,198137.5
1348,124100.0
2465,225468.75
387,214875.0
873,234050.0
1918,143125.0
2764,222570.0
2184,131475.0
934,129975.0
1920,130725.0
2631,181800.0
1768,317000.0
2040,109750.0
1749,204997.5
834,245250.0
1457,204375.0
79,135625.0
2302,162425.0
1817,139875.0
2755,193722.5
359,185125.0
2059,129275.0
2092,222820.0
2516,194774.5
150,138225.0
1656,136625.0
83,121875.0
2411,169606.25
795,108625.0
2312,194500.0
2917,85875.0
1624,178225.0
2215,220144.0
1211,122250.0
1485,140187.5
1024,160187.5
570,190300.0
2874,140125.0
700,112419.0
2756,197222.5
2022,139312.5
583,197500.0
2392,418315.25
2424,201747.5
212,122975.0
736,146725.0
1610,175825.0
890,137500.0
467,179825.0
578,187250.0
1747,186875.0
1149,146125.0
2758,205497.5
857,147975.0
2219,221750.0
733,62350.0
2909,112725.0
1798,233875.0
235,153125.0
2366,108375.0
1027,175412.5
1195,128064.5
1303,90850.0
148,143625.0
608,151250.0
2515,164038.0
821,236812.5
2500,304500.0
745,136000.0
741,138475.0
1611,169125.0
2532,145375.0
1081,216745.0
1692,417544.5
2520,187625.0
276,119593.75
1992,126075.0
663,90050.0
418,146250.0
1733,184016.75
2359,143475.0
253,208358.0
1518,196750.0
2035,112600.0
2919,89600.0
1540,223000.0
2120,155000.0
1674,183000.0
256,159725.0
2361,127497.75
978,91375.0
2280,257250.0
2095,201625.0
1709,340625.0
2801,211500.0
1246,125250.0
2373,103250.0
1055,350100.5
2017,133875.0
1099,216250.0
1344,109075.0
835,218441.0
1117,240365.0
2043,111175.0
2085,132906.25
410,148375.0
2650,132375.0
2867,155750.0
1668,121377.0
1161,148038.0
2122,192500.0
2539,143725.0
1047,125325.0
1445,132125.0
541,147750.0
569,184700.0
1276,119250.0
918,195500.0
326,184900.0
1936,122625.0
895,110000.0
257,139375.0
1241,147337.5
1545,109250.0
1189,208250.0
270,141062.5
2066,175125.0
693,122100.0
1259,135725.0
2916,168500.0
2321,221000.0
1977,61947.25
1895,157212.5
1240,146950.0
85,145862.5
1823,140075.0
825,249050.0
110,260250.0
697,120750.0
2297,134725.0
1231,125000.0
1355,133600.0
968,308625.0
584,242550.0
1315,132975.0
1606,141500.0
206,168812.5
1685,366600.5
2016,146725.0
869,187893.75
2135,123475.0
2346,178750.0
2430,235447.75
2198,87225.0
2652,122225.0
27,131250.0
241,161581.75
906,134983.5
1506,101725.0
2098,428100.75
1435,225000.0
2213,145125.0
1274,137975.0
743,62850.0
1737,177415.0
2797,221725.0
2185,97875.0
58,175525.0
830,213446.5
808,124855.25
680,140500.0
1153,130625.0
1291,144500.0
1818,130879.0
2161,172431.25
1883,128277.0
350,251250.0
2473,148125.0
295,166975.0
293,149237.5
859,132375.0
288,113625.0
1578,172500.0
102,173625.0
2831,132875.0
1030,144000.0
2551,136100.0
1286,141325.0
958,327707.0
776,145862.5
72,252325.0
2263,236878.25
1866,137875.0
2876,95625.0
2146,206125.0
103,161825.0
1500,132875.0
492,188785.0
167,155250.0
2597,111600.0
2685,119250.0
1035,134375.0
1220,95127.0
2602,128000.0
2159,200250.0
695,131700.0
1109,318875.0
640,160587.5
1652,171625.0
2090,162875.0
1188,167750.0
2345,220200.0
1059,358000.0
2751,167791.0
128,147075.0
1523,158500.0
2925,182625.0
2145,281000.0
1121,216900.0
566,165200.0
565,308125.0
1331,139675.0
2928,135712.5
156,135600.0
797,136325.0
327,95475.0
2859,107125.0
1453,125548.75
1762,325750.0
1868,158125.0
1760,179950.0
1113,244730.5
1812,188975.0
117,157500.0
1142,207745.0
2342,395088.75
927,149750.0
2478,180975.0
655,113975.0
2064,119787.5
369,205831.5
2239,118250.0
2732,250250.0
1653,185062.5
959,219365.0
2395,369145.75
1412,154625.0
271,195775.0
1484,141062.5
1497,189250.0
552,124855.25
2,162250.0
1855,263375.0
4,156125.0
2292,181225.0
134,146575.0
646,147312.5
42,306562.5
532,258250.0
713,121012.5
2561,143750.0
2360,114437.5
1333,138900.0
1407,171625.0
2892,269600.0
574,171475.0
1227,176250.0
2591,225500.0
1476,207750.0
1125,227625.0
1446,164500.0
408,107225.0
1101,304375.0
2251,221999.75
373,174950.0
2554,137750.0
2382,289300.0
1985,119750.0
519,274551.75
1093,180725.0
864,239500.0
2889,166300.0
2308,150281.25
986,184500.0
1302,118916.0
585,188375.0
2708,128625.0
147,138975.0
1441,218350.0
383,218050.0
285,118875.0
181,128100.0
358,219522.0
780,156625.0
258,203875.0
1865,220200.0
692,117950.0
2902,331699.25
508,247375.0
2638,116416.0
36,146200.0
611,160625.0
2281,138750.0
1678,105562.5
1696,457014.75
1557,92152.75
2180,186912.5
1726,270925.0
951,147875.0
267,201625.0
2706,131350.0
2221,265375.0
1357,175100.0
2901,282494.25
347,169225.0
2164,185025.0
1586,273403.25
360,171725.0
1769,256875.0
2617,132350.0
1879,138150.0
991,153375.0
1535,119846.75
1191,145000.0
1579,236644.75
1882,129725.0
1510,127600.0
2196,61475.0
1845,175125.0
2336,378020.5
942,113000.0
861,135350.0
2555,131500.0
1392,143017.5
2099,220450.0
1543,129975.0
948,231225.0
1239,147250.0
22,149875.0
2796,213446.5
2747,186800.0
92,326250.0
210,177000.0
1858,203247.5
2228,148125.0
447,250350.0
827,250500.0
1649,230825.0
682,136100.0
2698,192250.0
494,172000.0
214,76000.0
2441,262000.0
2679,131725.0
1336,126225.0
465,175145.0
1524,189475.0
2543,132500.0
631,135100.0
2452,310750.0
228,148375.0
126,127497.75
1092,200687.5
1122,220425.0
932,223750.0
1980,100450.0
2171,100875.0
551,191975.0
2768,207000.0
2056,126437.5
1159,344250.0
2645,128750.0
1174,166975.0
2266,179125.0
2462,286502.75
1219,134725.0
2922,162625.0
118,135250.0
474,186125.0
2576,132225.0
872,233750.0
1077,279162.5
1536,147250.0
1150,129375.0
2341,374824.25
1931,123625.0
2785,135000.0
2538,133250.0
597,186975.0
464,178625.0
233,208000.0
2169,142375.0
2123,199856.25
1867,154125.0
137,187225.0
515,254937.5
933,129975.0
2784,150000.0
972,160750.0
599,153625.0
2614,139725.0
2582,163187.5
1409,147875.0
175,124600.0
352,251250.0
976,91375.0
2134,194475.0
984,131275.0
2396,373368.5
1673,183000.0
404,107375.0
607,141375.0
814,161646.75
868,221100.0
2271,212570.25
1633,181625.0
337,161875.0
2765,231875.0
1746,253750.0
368,417336.25
2806,222358.0
1662,209125.0
1234,211000.0
1373,133725.0
1672,116062.5
1939,134450.0
